timestamp,user_id,action_category,action_type,duration_seconds
2024-04-09 05:14:27.282458,USR2074,virtual_classroom,host_meeting,294
2024-04-09 05:18:29.323987,USR2043,platform_exploration,view_features,265
2024-04-09 05:31:48.655481,USR2108,platform_exploration,view_features,341
2024-04-09 05:31:55.649466,USR2108,platform_exploration,view_features,363
2024-04-09 05:33:02.000057,USR2064,course_creation,publish_course,444
2024-04-09 05:35:18.671337,USR2032,platform_exploration,view_features,191
2024-04-09 05:37:24.915400,USR2088,course_creation,create_course,200
2024-04-09 05:42:51.287730,USR2032,user_management,invite_users,366
2024-04-09 05:46:36.976358,USR2088,platform_exploration,view_features,264
2024-04-09 05:47:21.741167,USR2018,platform_exploration,view_features,544
2024-04-09 05:55:12.477429,USR2060,platform_exploration,view_features,61
2024-04-09 05:55:21.905402,USR2113,platform_exploration,view_features,313
2024-04-09 05:57:48.768443,USR2088,platform_exploration,view_pricing,164
2024-04-09 06:15:06.133727,USR2023,platform_exploration,view_features,259
2024-04-09 06:17:38.490547,USR2064,analytics,view_reports,288
2024-04-09 06:19:23.647258,USR2073,user_management,create_group,197
2024-04-09 06:20:05.717352,USR2132,platform_exploration,view_features,203
2024-04-09 06:22:53.364806,USR2142,platform_exploration,view_features,287
2024-04-09 06:27:40.016058,USR2130,platform_exploration,view_features,218
2024-04-09 06:28:08.039593,USR2108,platform_exploration,view_features,121
2024-04-09 06:31:28.982696,USR2018,platform_exploration,view_features,224
2024-04-09 06:36:37.022754,USR2106,platform_exploration,view_features,250
2024-04-09 06:41:10.488228,USR2103,platform_exploration,view_features,264
2024-04-09 06:46:49.745136,USR2106,course_creation,publish_course,344
2024-04-09 06:52:55.620886,USR2116,virtual_classroom,record_session,234
2024-04-09 06:56:05.831526,USR2037,platform_exploration,view_features,292
2024-04-09 07:03:02.216895,USR2031,platform_exploration,view_features,193
2024-04-09 07:04:28.732138,USR2120,platform_exploration,view_features,315
2024-04-09 07:09:13.978493,USR2103,platform_exploration,view_features,231
2024-04-09 07:12:26.937982,USR2018,content_management,upload_video,358
2024-04-09 07:18:28.686779,USR2007,platform_exploration,view_features,322
2024-04-09 07:19:04.674237,USR2127,platform_exploration,view_features,270
2024-04-09 07:25:04.940025,USR2119,virtual_classroom,record_session,325
2024-04-09 07:32:15.073349,USR2113,platform_exploration,view_features,200
2024-04-09 07:50:20.668627,USR2145,support,view_help,198
2024-04-09 07:54:04.143974,USR2070,platform_exploration,view_features,269
2024-04-09 08:07:27.976166,USR2018,platform_exploration,view_features,502
2024-04-09 08:15:10.172629,USR2053,platform_exploration,view_features,191
2024-04-09 08:17:38.659491,USR2043,platform_exploration,view_features,211
2024-04-09 08:20:17.250851,USR2088,platform_exploration,view_features,219
2024-04-09 08:22:43.450834,USR2088,course_creation,publish_course,161
2024-04-09 08:33:50.280077,USR2122,virtual_classroom,record_session,74
2024-04-09 08:40:39.210376,USR2074,platform_exploration,view_features,176
2024-04-09 08:41:40.241450,USR2078,course_creation,edit_course,456
2024-04-09 08:44:44.967633,USR2113,virtual_classroom,host_meeting,360
2024-04-09 08:47:18.835050,USR2011,platform_exploration,view_features,384
2024-04-09 08:47:43.728184,USR2127,platform_exploration,view_features,109
2024-04-09 08:48:11.546372,USR2070,analytics,configure_dashboard,247
2024-04-09 08:50:44.149983,USR2002,platform_exploration,view_features,338
2024-04-09 08:51:06.971496,USR2141,platform_exploration,view_features,247
2024-04-09 08:53:43.667653,USR2128,platform_exploration,view_features,100
2024-04-09 08:55:21.376195,USR2100,content_management,create_document,364
2024-04-09 08:57:06.863796,USR2023,platform_exploration,view_features,145
2024-04-09 09:02:22.369843,USR2044,platform_exploration,view_features,225
2024-04-09 09:03:27.144429,USR2045,platform_exploration,view_features,278
2024-04-09 09:04:42.216452,USR2030,platform_exploration,view_features,87
2024-04-09 09:06:53.355319,USR2066,platform_exploration,view_features,346
2024-04-09 09:08:01.503776,USR2010,platform_exploration,view_features,227
2024-04-09 09:09:22.401918,USR2006,platform_exploration,view_features,77
2024-04-09 09:11:49.799287,USR2060,platform_exploration,view_features,140
2024-04-09 09:14:29.277278,USR2078,platform_exploration,view_features,261
2024-04-09 09:19:20.960994,USR2031,platform_exploration,view_features,147
2024-04-09 09:23:40.402728,USR2114,platform_exploration,view_features,75
2024-04-09 09:23:53.542849,USR2044,integration,test_integration,249
2024-04-09 09:26:36.791348,USR2025,platform_exploration,view_features,213
2024-04-09 09:26:51.845684,USR2068,platform_exploration,view_features,301
2024-04-09 09:30:41.205046,USR2112,platform_exploration,view_features,126
2024-04-09 09:43:51.340371,USR2093,platform_exploration,view_features,137
2024-04-09 09:48:06.904628,USR2066,analytics,export_data,251
2024-04-09 09:56:39.517249,USR2040,platform_exploration,view_features,137
2024-04-09 09:57:04.324574,USR2093,analytics,view_reports,227
2024-04-09 10:11:08.548404,USR2148,platform_exploration,view_features,342
2024-04-09 10:13:13.213266,USR2011,assessment,create_assignment,369
2024-04-09 10:30:52.166931,USR2025,user_management,invite_users,193
2024-04-09 10:36:52.132892,USR2134,platform_exploration,view_features,195
2024-04-09 10:39:07.569597,USR2115,platform_exploration,view_features,168
2024-04-09 10:40:01.240225,USR2106,platform_exploration,view_features,188
2024-04-09 10:49:16.701394,USR2006,platform_exploration,view_features,253
2024-04-09 10:58:29.479278,USR2002,integration,configure_api,118
2024-04-09 11:07:48.488628,USR2043,assessment,grade_submission,183
2024-04-09 11:10:46.851259,USR2018,platform_exploration,view_features,175
2024-04-09 11:12:53.006874,USR2109,assessment,create_quiz,177
2024-04-09 11:18:34.151119,USR2062,platform_exploration,view_features,261
2024-04-09 11:23:10.544040,USR2077,assessment,create_assignment,212
2024-04-09 11:25:10.225545,USR2117,analytics,export_data,287
2024-04-09 11:25:30.607505,USR2053,platform_exploration,view_features,230
2024-04-09 11:33:03.712737,USR2115,platform_exploration,view_features,240
2024-04-09 11:40:11.834796,USR2070,platform_exploration,view_features,194
2024-04-09 11:41:25.190595,USR2041,platform_exploration,view_features,268
2024-04-09 11:51:27.306200,USR2043,platform_exploration,view_features,334
2024-04-09 11:57:02.763788,USR2087,platform_exploration,view_features,248
2024-04-09 11:57:05.287478,USR2082,platform_exploration,view_features,284
2024-04-09 12:29:32.364295,USR2062,platform_exploration,view_features,142
2024-04-09 12:31:52.049164,USR2070,platform_exploration,view_features,387
2024-04-09 12:36:45.503259,USR2108,platform_exploration,view_features,206
2024-04-09 12:44:37.531453,USR2130,platform_exploration,view_features,166
2024-04-09 12:48:11.975645,USR2082,platform_exploration,view_features,225
2024-04-09 12:51:09.412964,USR2122,virtual_classroom,schedule_session,234
2024-04-09 13:00:52.811338,USR2025,integration,setup_integration,232
2024-04-09 13:03:50.888719,USR2145,user_management,create_group,167
2024-04-09 13:07:41.045425,USR2023,platform_exploration,view_features,375
2024-04-09 13:08:05.000086,USR2079,platform_exploration,view_features,262
2024-04-09 13:09:13.642849,USR2146,platform_exploration,view_features,106
2024-04-09 13:14:15.717798,USR2109,integration,test_integration,325
2024-04-09 13:17:23.728414,USR2010,platform_exploration,view_features,217
2024-04-09 13:25:05.887348,USR2093,platform_exploration,view_docs,269
2024-04-09 13:25:07.956729,USR2145,platform_exploration,view_features,345
2024-04-09 13:26:15.564360,USR2142,platform_exploration,view_features,272
2024-04-09 13:26:33.580275,USR2063,platform_exploration,view_features,249
2024-04-09 13:30:31.719295,USR2109,platform_exploration,view_features,265
2024-04-09 13:38:00.122035,USR2090,platform_exploration,view_features,218
2024-04-09 13:39:39.558285,USR2023,platform_exploration,view_features,181
2024-04-09 13:41:52.534933,USR2082,platform_exploration,view_features,341
2024-04-09 13:44:05.682627,USR2088,platform_exploration,view_features,233
2024-04-09 13:48:06.316820,USR2121,course_creation,create_course,133
2024-04-09 13:48:16.401920,USR2151,platform_exploration,view_features,376
2024-04-09 13:48:55.799274,USR2142,course_creation,publish_course,345
2024-04-09 13:50:42.005165,USR2033,user_management,invite_users,299
2024-04-09 13:52:03.881624,USR2146,platform_exploration,view_features,128
2024-04-09 13:54:54.959038,USR2023,platform_exploration,view_features,30
2024-04-09 13:57:56.153891,USR2130,platform_exploration,view_features,288
2024-04-09 14:16:22.214752,USR2006,platform_exploration,view_features,368
2024-04-09 14:18:42.203506,USR2123,platform_exploration,view_features,186
2024-04-09 14:24:42.005538,USR2109,platform_exploration,view_features,170
2024-04-09 14:31:04.040154,USR2045,platform_exploration,view_features,285
2024-04-09 14:32:50.774783,USR2090,platform_exploration,view_features,238
2024-04-09 14:36:27.119303,USR2141,platform_exploration,view_features,230
2024-04-09 14:53:31.989662,USR2070,course_creation,publish_course,319
2024-04-09 14:55:18.026178,USR2108,course_creation,edit_course,106
2024-04-09 14:59:26.142921,USR2114,platform_exploration,view_features,193
2024-04-09 15:00:22.568892,USR2031,platform_exploration,view_features,138
2024-04-09 15:01:00.959473,USR2036,platform_exploration,view_features,190
2024-04-09 15:02:43.995786,USR2102,platform_exploration,view_features,76
2024-04-09 15:04:51.277145,USR2056,platform_exploration,view_features,208
2024-04-09 15:08:22.426160,USR2010,platform_exploration,view_features,367
2024-04-09 15:09:27.396474,USR2106,analytics,configure_dashboard,143
2024-04-09 15:14:49.376768,USR2112,platform_exploration,view_features,156
2024-04-09 15:15:10.037958,USR2006,platform_exploration,view_features,326
2024-04-09 15:29:09.453236,USR2039,platform_exploration,view_features,165
2024-04-09 15:33:45.317452,USR2058,platform_exploration,view_features,152
2024-04-09 15:44:56.329778,USR2093,platform_exploration,view_features,200
2024-04-09 15:59:10.385987,USR2070,platform_exploration,view_features,329
2024-04-09 16:02:11.304276,USR2068,platform_exploration,view_features,329
2024-04-09 16:08:22.132425,USR2006,platform_exploration,view_features,375
2024-04-09 16:10:09.076551,USR2146,platform_exploration,view_features,170
2024-04-09 16:18:35.032238,USR2066,platform_exploration,view_features,177
2024-04-09 16:20:19.700575,USR2063,platform_exploration,view_features,272
2024-04-09 16:23:54.636254,USR2006,platform_exploration,view_features,217
2024-04-09 16:27:13.478610,USR2061,platform_exploration,view_features,159
2024-04-09 16:31:04.070782,USR2068,platform_exploration,view_features,385
2024-04-09 16:36:13.979226,USR2023,platform_exploration,view_features,283
2024-04-09 16:39:27.621044,USR2029,platform_exploration,view_features,162
2024-04-09 16:39:55.638294,USR2062,platform_exploration,view_features,303
2024-04-09 16:42:39.098306,USR2066,platform_exploration,view_features,501
2024-04-09 16:45:19.191103,USR2064,support,open_ticket,257
2024-04-09 16:46:22.739341,USR2124,platform_exploration,view_features,132
2024-04-09 16:52:48.966485,USR2146,platform_exploration,view_features,260
2024-04-09 16:57:01.289779,USR2065,platform_exploration,view_features,334
2024-04-09 17:00:43.290606,USR2011,platform_exploration,view_features,41
2024-04-09 17:04:41.194771,USR2115,platform_exploration,view_features,232
2024-04-09 17:07:16.237778,USR2070,platform_exploration,view_features,136
2024-04-09 17:07:40.655967,USR2113,course_creation,create_course,258
2024-04-09 17:13:58.700938,USR2109,platform_exploration,view_features,176
2024-04-09 17:23:20.531532,USR2006,platform_exploration,view_features,295
2024-04-09 17:23:38.789192,USR2115,platform_exploration,view_features,192
2024-04-09 17:24:40.979973,USR2052,assessment,grade_submission,162
2024-04-09 17:30:06.963734,USR2018,user_management,assign_roles,346
2024-04-09 17:50:38.389530,USR2117,integration,setup_integration,167
2024-04-09 17:57:31.640381,USR2050,platform_exploration,view_features,244
2024-04-09 18:18:29.157475,USR2090,platform_exploration,view_features,266
2024-04-09 18:22:07.139131,USR2099,platform_exploration,view_features,182
2024-04-09 18:28:16.705706,USR2065,platform_exploration,view_features,171
2024-04-09 18:30:30.419793,USR2148,analytics,configure_dashboard,445
2024-04-09 18:35:25.831311,USR2132,platform_exploration,view_features,182
2024-04-09 18:38:24.141901,USR2133,platform_exploration,view_features,355
2024-04-09 18:44:28.844855,USR2043,platform_exploration,view_features,170
2024-04-09 18:48:31.975857,USR2064,support,view_help,416
2024-04-09 18:54:12.483572,USR2116,platform_exploration,view_features,325
2024-04-09 18:55:51.855319,USR2130,platform_exploration,view_features,352
2024-04-09 19:00:27.749985,USR2082,content_management,upload_video,251
2024-04-09 19:02:55.891062,USR2064,analytics,configure_dashboard,349
2024-04-09 19:09:10.897328,USR2029,analytics,view_reports,225
2024-04-09 19:12:33.170369,USR2122,platform_exploration,view_features,128
2024-04-09 19:24:06.506769,USR2011,integration,configure_api,211
2024-04-09 19:27:21.330187,USR2106,virtual_classroom,record_session,264
2024-04-09 19:28:42.841855,USR2108,platform_exploration,view_features,274
2024-04-09 19:52:50.612240,USR2108,integration,configure_api,239
2024-04-09 19:53:41.852417,USR2123,platform_exploration,view_features,188
2024-04-09 19:56:52.860780,USR2091,platform_exploration,view_features,242
2024-04-09 20:01:57.170068,USR2018,user_management,create_group,351
2024-04-09 20:02:36.969153,USR2123,platform_exploration,view_features,206
2024-04-09 20:06:20.339401,USR2145,platform_exploration,view_features,185
2024-04-09 20:08:05.599536,USR2092,virtual_classroom,schedule_session,241
2024-04-09 20:12:23.983562,USR2090,support,open_ticket,150
2024-04-09 20:21:40.225285,USR2112,integration,test_integration,177
2024-04-09 20:28:54.707514,USR2112,platform_exploration,view_features,271
2024-04-09 20:39:51.476374,USR2011,course_creation,create_course,305
2024-04-09 20:41:18.197913,USR2113,platform_exploration,view_features,144
2024-04-09 20:41:22.009119,USR2006,platform_exploration,view_features,316
2024-04-09 20:43:31.914683,USR2044,platform_exploration,view_features,307
2024-04-09 20:44:29.445138,USR2097,user_management,create_group,269
2024-04-09 20:51:34.608709,USR2053,platform_exploration,view_features,247
2024-04-09 20:53:17.208259,USR2003,platform_exploration,view_features,210
2024-04-09 20:57:16.621543,USR2037,platform_exploration,view_features,352
2024-04-09 21:00:15.191408,USR2074,platform_exploration,view_features,245
2024-04-09 21:05:58.622365,USR2097,platform_exploration,view_features,52
2024-04-09 21:08:33.382833,USR2011,platform_exploration,view_features,395
2024-04-09 21:15:42.665122,USR2092,platform_exploration,view_features,222
2024-04-09 21:22:59.456349,USR2033,platform_exploration,view_features,336
2024-04-09 21:26:19.435244,USR2007,platform_exploration,view_features,74
2024-04-09 21:37:17.597556,USR2033,platform_exploration,view_features,330
2024-04-09 21:40:53.513505,USR2044,platform_exploration,view_features,285
2024-04-09 21:41:04.435541,USR2011,assessment,create_quiz,218
2024-04-09 21:45:55.708295,USR2133,integration,setup_integration,181
2024-04-09 21:48:27.787830,USR2088,platform_exploration,view_features,204
2024-04-09 21:48:37.492793,USR2047,course_creation,edit_course,149
2024-04-09 22:01:46.734613,USR2044,platform_exploration,view_features,214
2024-04-09 22:04:03.918822,USR2146,platform_exploration,view_features,257
2024-04-09 22:06:03.445707,USR2092,platform_exploration,view_features,213
2024-04-09 22:10:07.452448,USR2078,platform_exploration,view_features,192
2024-04-09 22:31:41.596552,USR2033,integration,test_integration,262
2024-04-09 22:31:57.800721,USR2093,platform_exploration,view_features,308
2024-04-09 22:36:14.970345,USR2050,platform_exploration,view_features,232
2024-04-09 22:53:22.832760,USR2097,platform_exploration,view_features,77
2024-04-09 23:04:54.118737,USR2115,platform_exploration,view_features,214
2024-04-09 23:13:53.606918,USR2130,platform_exploration,view_features,286
2024-04-09 23:24:02.148118,USR2070,content_management,organize_content,394
2024-04-09 23:34:48.086735,USR2091,virtual_classroom,schedule_session,298
2024-04-09 23:36:19.979867,USR2033,content_management,create_document,230
2024-04-09 23:42:43.037320,USR2070,platform_exploration,view_features,288
2024-04-09 23:52:43.713231,USR2127,platform_exploration,view_features,159
2024-04-10 00:00:33.195713,USR2030,platform_exploration,view_features,211
2024-04-10 00:07:02.406443,USR2123,platform_exploration,view_features,184
2024-04-10 00:22:01.999969,USR2132,assessment,create_quiz,194
2024-04-10 00:28:18.882073,USR2066,platform_exploration,view_features,260
2024-04-10 00:29:21.904002,USR2063,platform_exploration,view_features,398
2024-04-10 00:45:17.522978,USR2117,platform_exploration,view_features,238
2024-04-10 00:45:17.979903,USR2083,platform_exploration,view_features,187
2024-04-10 00:51:23.401160,USR2037,content_management,organize_content,460
2024-04-10 00:55:23.895729,USR2073,platform_exploration,view_features,185
2024-04-10 01:16:18.341675,USR2074,course_creation,edit_course,280
2024-04-10 01:17:42.655217,USR2066,course_creation,create_course,185
2024-04-10 01:18:46.010412,USR2050,platform_exploration,view_features,155
2024-04-10 01:22:11.820622,USR2128,platform_exploration,view_features,214
2024-04-10 01:30:25.271571,USR2061,platform_exploration,view_features,227
2024-04-10 01:52:37.896603,USR2099,platform_exploration,view_features,209
2024-04-10 01:55:21.152764,USR2142,platform_exploration,view_features,282
2024-04-10 02:02:26.983314,USR2116,platform_exploration,view_features,85
2024-04-10 02:04:17.825913,USR2142,platform_exploration,view_features,289
2024-04-10 02:08:04.340751,USR2117,platform_exploration,view_features,253
2024-04-10 02:11:55.667193,USR2011,platform_exploration,view_features,154
2024-04-10 02:15:34.784026,USR2070,platform_exploration,view_features,232
2024-04-10 02:39:19.768773,USR2106,platform_exploration,view_features,326
2024-04-10 02:40:45.720416,USR2029,platform_exploration,view_features,170
2024-04-10 02:50:02.049465,USR2087,support,open_ticket,168
2024-04-10 02:57:01.715477,USR2127,platform_exploration,view_features,162
2024-04-10 03:03:18.841629,USR2142,assessment,create_assignment,223
2024-04-10 03:12:52.436819,USR2103,integration,test_integration,161
2024-04-10 03:12:53.789676,USR2018,analytics,export_data,145
2024-04-10 03:13:26.647957,USR2064,virtual_classroom,record_session,346
2024-04-10 03:17:18.636158,USR2120,platform_exploration,view_features,282
2024-04-10 03:23:36.916433,USR2087,assessment,grade_submission,214
2024-04-10 03:26:16.416751,USR2056,course_creation,edit_course,153
2024-04-10 03:27:16.647807,USR2068,analytics,export_data,304
2024-04-10 03:27:39.085011,USR2011,platform_exploration,view_features,82
2024-04-10 03:40:24.505214,USR2121,platform_exploration,view_features,251
2024-04-10 03:40:46.140008,USR2061,platform_exploration,view_features,203
2024-04-10 03:53:40.563360,USR2023,platform_exploration,view_features,116
2024-04-10 03:55:13.428226,USR2073,content_management,create_document,183
2024-04-10 03:57:40.245673,USR2128,platform_exploration,view_features,217
2024-04-10 03:59:27.529599,USR2043,platform_exploration,view_features,234
2024-04-10 04:02:26.543378,USR2116,platform_exploration,view_features,124
2024-04-10 04:13:04.516462,USR2006,platform_exploration,view_features,228
2024-04-10 04:18:14.171714,USR2114,course_creation,edit_course,252
2024-04-10 04:22:52.022235,USR2052,content_management,organize_content,218
2024-04-10 04:23:28.830935,USR2047,platform_exploration,view_features,253
2024-04-10 04:25:23.939168,USR2065,user_management,invite_users,198
2024-04-10 04:30:48.960159,USR2018,support,view_help,262
2024-04-10 04:34:57.511299,USR2037,user_management,assign_roles,276
2024-04-10 04:50:56.896288,USR2141,platform_exploration,view_features,258
2024-04-10 05:07:58.698932,USR2132,platform_exploration,view_docs,90
2024-04-10 05:14:24.292017,USR2053,platform_exploration,view_features,237
2024-04-10 05:19:30.525653,USR2079,platform_exploration,view_features,271
2024-04-10 05:37:30.005640,USR2006,support,open_ticket,218
2024-04-10 05:44:56.846405,USR2010,support,open_ticket,58
2024-04-10 05:51:11.024371,USR2122,platform_exploration,view_features,203
2024-04-10 05:54:17.662880,USR2078,virtual_classroom,host_meeting,387
2024-04-10 05:59:42.989553,USR2142,content_management,create_document,246
2024-04-10 06:01:29.839471,USR2124,platform_exploration,view_features,194
2024-04-10 06:08:43.441701,USR2037,assessment,create_assignment,337
2024-04-10 06:09:13.590527,USR2074,platform_exploration,view_features,188
2024-04-10 06:11:05.801300,USR2117,platform_exploration,view_features,174
2024-04-10 06:11:18.782119,USR2109,course_creation,publish_course,229
2024-04-10 06:13:49.647703,USR2106,platform_exploration,view_features,298
2024-04-10 06:26:48.810403,USR2112,platform_exploration,view_features,289
2024-04-10 06:29:01.578360,USR2093,platform_exploration,view_features,246
2024-04-10 06:47:35.424762,USR2006,platform_exploration,view_features,189
2024-04-10 06:54:14.559855,USR2122,platform_exploration,view_features,394
2024-04-10 06:58:43.279271,USR2130,virtual_classroom,record_session,276
2024-04-10 07:03:30.176134,USR2148,platform_exploration,view_features,252
2024-04-10 07:07:49.989902,USR2122,platform_exploration,view_features,402
2024-04-10 07:15:33.162453,USR2070,platform_exploration,view_features,244
2024-04-10 07:18:15.598434,USR2002,platform_exploration,view_features,219
2024-04-10 07:28:37.475064,USR2006,platform_exploration,view_docs,288
2024-04-10 07:33:09.719763,USR2106,support,view_help,259
2024-04-10 07:35:16.302928,USR2061,platform_exploration,view_features,257
2024-04-10 07:48:50.672064,USR2124,platform_exploration,view_features,394
2024-04-10 07:51:41.247012,USR2043,platform_exploration,view_features,190
2024-04-10 07:59:12.664554,USR2011,platform_exploration,view_features,188
2024-04-10 08:01:09.334364,USR2063,integration,test_integration,333
2024-04-10 08:01:15.285021,USR2040,platform_exploration,view_features,355
2024-04-10 08:03:03.934748,USR2063,platform_exploration,view_features,215
2024-04-10 08:15:21.767492,USR2022,platform_exploration,view_features,166
2024-04-10 08:32:36.727355,USR2091,platform_exploration,view_features,110
2024-04-10 08:48:06.517885,USR2041,integration,setup_integration,412
2024-04-10 08:52:42.364447,USR2124,platform_exploration,view_features,227
2024-04-10 08:57:09.276305,USR2037,content_management,create_document,271
2024-04-10 09:02:29.660235,USR2133,platform_exploration,view_features,173
2024-04-10 09:13:20.087316,USR2068,platform_exploration,view_features,257
2024-04-10 09:13:50.988838,USR2099,platform_exploration,view_features,284
2024-04-10 09:23:38.751027,USR2083,platform_exploration,view_features,140
2024-04-10 09:29:03.689358,USR2023,assessment,grade_submission,99
2024-04-10 09:44:25.606671,USR2045,platform_exploration,view_features,193
2024-04-10 09:46:34.644690,USR2097,platform_exploration,view_features,184
2024-04-10 09:51:30.541124,USR2124,assessment,grade_submission,281
2024-04-10 09:54:15.948561,USR2115,platform_exploration,view_features,223
2024-04-10 10:00:43.010778,USR2025,platform_exploration,view_features,268
2024-04-10 10:15:59.948639,USR2114,support,contact_sales,213
2024-04-10 10:18:56.089194,USR2092,platform_exploration,view_features,173
2024-04-10 10:25:35.078492,USR2070,platform_exploration,view_features,278
2024-04-10 10:26:36.527973,USR2131,platform_exploration,view_features,188
2024-04-10 10:27:30.519070,USR2073,platform_exploration,view_features,79
2024-04-10 10:28:27.550560,USR2062,platform_exploration,view_features,285
2024-04-10 10:29:20.857434,USR2132,platform_exploration,view_features,187
2024-04-10 10:38:50.708348,USR2088,platform_exploration,view_pricing,74
2024-04-10 10:41:07.995273,USR2066,virtual_classroom,host_meeting,201
2024-04-10 10:52:10.802927,USR2036,platform_exploration,view_features,186
2024-04-10 11:03:54.001771,USR2106,analytics,configure_dashboard,208
2024-04-10 11:08:13.721973,USR2033,platform_exploration,view_features,285
2024-04-10 11:14:03.552657,USR2028,virtual_classroom,host_meeting,287
2024-04-10 11:15:19.483771,USR2032,analytics,configure_dashboard,185
2024-04-10 11:15:32.792750,USR2058,platform_exploration,view_features,255
2024-04-10 11:19:35.739277,USR2112,platform_exploration,view_features,155
2024-04-10 11:23:34.698891,USR2006,platform_exploration,view_features,166
2024-04-10 11:24:24.445215,USR2044,platform_exploration,view_features,235
2024-04-10 11:25:16.843878,USR2040,assessment,create_quiz,194
2024-04-10 11:30:11.957399,USR2106,platform_exploration,view_features,197
2024-04-10 11:32:17.915844,USR2062,platform_exploration,view_features,165
2024-04-10 11:32:20.769156,USR2121,platform_exploration,view_features,270
2024-04-10 11:42:45.143652,USR2147,platform_exploration,view_features,250
2024-04-10 11:57:11.774884,USR2102,platform_exploration,view_features,152
2024-04-10 11:57:18.212920,USR2018,platform_exploration,view_features,222
2024-04-10 11:58:21.301473,USR2018,platform_exploration,view_features,256
2024-04-10 11:59:19.743881,USR2068,analytics,configure_dashboard,243
2024-04-10 12:00:33.305015,USR2148,integration,test_integration,365
2024-04-10 12:01:58.387431,USR2061,platform_exploration,view_features,79
2024-04-10 12:02:06.738193,USR2054,platform_exploration,view_features,30
2024-04-10 12:09:13.646016,USR2113,platform_exploration,view_features,137
2024-04-10 12:10:33.695671,USR2032,user_management,create_group,328
2024-04-10 12:11:08.364552,USR2141,assessment,grade_submission,203
2024-04-10 12:14:51.913977,USR2077,platform_exploration,view_features,161
2024-04-10 12:17:26.446264,USR2068,platform_exploration,view_features,153
2024-04-10 12:17:53.416672,USR2065,platform_exploration,view_features,164
2024-04-10 12:18:27.653988,USR2134,content_management,upload_video,179
2024-04-10 12:28:59.321106,USR2145,platform_exploration,view_features,192
2024-04-10 12:31:39.916245,USR2018,user_management,create_group,218
2024-04-10 12:33:45.951714,USR2068,platform_exploration,view_features,290
2024-04-10 12:34:06.587045,USR2057,platform_exploration,view_features,293
2024-04-10 12:38:41.759438,USR2007,platform_exploration,view_features,209
2024-04-10 12:39:27.497947,USR2033,platform_exploration,view_features,192
2024-04-10 12:41:08.369574,USR2033,platform_exploration,view_features,177
2024-04-10 12:44:45.385069,USR2014,course_creation,publish_course,316
2024-04-10 12:50:14.351300,USR2112,user_management,assign_roles,146
2024-04-10 12:52:17.649250,USR2132,platform_exploration,view_features,193
2024-04-10 12:52:51.432531,USR2124,platform_exploration,view_features,336
2024-04-10 12:54:21.643946,USR2114,platform_exploration,view_features,177
2024-04-10 12:57:07.260766,USR2070,platform_exploration,view_features,288
2024-04-10 13:01:36.853337,USR2076,assessment,create_quiz,323
2024-04-10 13:02:17.310238,USR2117,platform_exploration,view_features,319
2024-04-10 13:05:58.553658,USR2033,assessment,create_quiz,271
2024-04-10 13:06:32.522239,USR2133,course_creation,publish_course,310
2024-04-10 13:16:59.986511,USR2057,content_management,create_document,240
2024-04-10 13:23:27.572535,USR2124,integration,configure_api,357
2024-04-10 13:24:13.475303,USR2121,platform_exploration,view_features,273
2024-04-10 13:28:18.070522,USR2091,virtual_classroom,schedule_session,159
2024-04-10 13:30:06.711963,USR2010,platform_exploration,view_features,383
2024-04-10 13:30:12.769046,USR2078,platform_exploration,view_features,384
2024-04-10 13:32:21.067680,USR2040,platform_exploration,view_features,147
2024-04-10 13:35:35.091226,USR2043,content_management,organize_content,173
2024-04-10 13:35:44.910024,USR2030,platform_exploration,view_features,229
2024-04-10 13:36:24.049876,USR2061,virtual_classroom,record_session,178
2024-04-10 13:37:25.144629,USR2128,platform_exploration,view_features,296
2024-04-10 13:42:53.760033,USR2143,platform_exploration,view_features,257
2024-04-10 13:45:44.533891,USR2123,platform_exploration,view_features,102
2024-04-10 13:49:16.184001,USR2071,support,view_help,359
2024-04-10 13:49:18.837692,USR2102,platform_exploration,view_features,73
2024-04-10 14:03:45.125937,USR2106,analytics,configure_dashboard,358
2024-04-10 14:05:45.586617,USR2120,platform_exploration,view_features,101
2024-04-10 14:28:31.841977,USR2117,platform_exploration,view_features,278
2024-04-10 14:39:31.371551,USR2109,platform_exploration,view_features,190
2024-04-10 14:45:04.328356,USR2078,platform_exploration,view_features,298
2024-04-10 14:46:59.120766,USR2032,platform_exploration,view_features,359
2024-04-10 14:55:44.670862,USR2133,platform_exploration,view_features,202
2024-04-10 14:56:36.573135,USR2097,platform_exploration,view_features,207
2024-04-10 14:59:59.671095,USR2130,course_creation,publish_course,146
2024-04-10 15:08:20.267106,USR2090,platform_exploration,view_features,242
2024-04-10 15:09:36.075567,USR2010,platform_exploration,view_features,225
2024-04-10 15:15:02.449407,USR2062,platform_exploration,view_features,242
2024-04-10 15:22:00.671654,USR2037,platform_exploration,view_features,316
2024-04-10 15:22:27.516692,USR2145,platform_exploration,view_features,360
2024-04-10 15:23:56.405347,USR2044,platform_exploration,view_features,283
2024-04-10 15:32:18.999975,USR2103,platform_exploration,view_features,249
2024-04-10 15:32:36.311554,USR2109,platform_exploration,view_features,309
2024-04-10 15:34:37.137374,USR2011,assessment,create_assignment,214
2024-04-10 15:36:19.073092,USR2114,platform_exploration,view_features,210
